session_id,timestamp,session_date,device_model,firmware_version,satellite_id,ground_station_id,service_type,snr_db,elevation_degrees,handshake_latency_ms,packet_drop_rate,qoe_tier,ml_anomaly_flag,is_anomaly
SES-165395,2026-08-16 14:51:13+00:00,2026-08-16,Watch Ultra 2,v18.2.0-b2,GS-LEO-09,GS-TX-A,Messages_Satellite,5.71,43.3,4284.0,0.1612,Degraded,-1,1
SES-164006,2026-08-25 07:06:32+00:00,2026-08-25,Watch Ultra 2,v18.2.0-b2,GS-LEO-09,GS-CA-B,Roadside_Assistance,10.98,74.2,4285.0,0.4285,Degraded,-1,1
SES-109349,2026-08-30 15:33:43+00:00,2026-08-30,Watch Ultra 2,v18.2.1,GS-LEO-20,GS-CA-B,Emergency_SOS,15.98,63.0,907.0,0.6633,Degraded,-1,1
SES-106097,2026-08-29 04:56:59+00:00,2026-08-29,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-CA-B,Roadside_Assistance,18.79,40.1,780.0,0.6344,Degraded,-1,1
SES-145531,2026-08-22 19:44:16+00:00,2026-08-22,Watch Ultra 2,v18.2.1,GS-LEO-20,GS-CA-B,FindMy_Ping,14.04,36.4,836.0,0.679,Degraded,-1,1
SES-144876,2026-08-15 10:13:45+00:00,2026-08-15,Watch Ultra 2,v18.2.1,GS-LEO-20,GS-CA-B,FindMy_Ping,17.52,64.6,781.0,0.7712,Degraded,-1,1
SES-104348,2026-08-02 21:57:22+00:00,2026-08-02,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-TX-A,Messages_Satellite,7.82,76.2,4251.0,0.0278,Degraded,-1,1
SES-155364,2026-08-11 11:01:06+00:00,2026-08-11,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-CA-B,Messages_Satellite,8.68,68.9,4180.0,0.0238,Degraded,-1,1
SES-144288,2026-08-28 16:52:35+00:00,2026-08-28,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-FL-C,Messages_Satellite,17.16,19.4,4076.0,0.1305,Degraded,-1,1
SES-159449,2026-08-20 02:14:43+00:00,2026-08-20,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-TX-A,Messages_Satellite,14.04,61.9,3999.0,0.267,Degraded,-1,1
SES-144262,2026-08-19 20:50:46+00:00,2026-08-19,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-OR-D,FindMy_Ping,19.54,81.7,3957.0,0.0201,Degraded,-1,1
SES-150665,2026-08-18 00:06:12+00:00,2026-08-18,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-FL-C,Emergency_SOS,15.75,76.2,3916.0,0.0252,Degraded,-1,1
SES-115868,2026-08-06 09:45:02+00:00,2026-08-06,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-CA-B,Messages_Satellite,15.64,54.6,3718.0,0.3926,Degraded,-1,1
SES-131631,2026-08-22 04:11:11+00:00,2026-08-22,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-FL-C,Roadside_Assistance,16.76,60.6,3610.0,0.1573,Degraded,-1,1
SES-132328,2026-08-05 04:36:19+00:00,2026-08-05,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-CA-B,Messages_Satellite,19.34,32.1,3428.0,0.111,Degraded,-1,1
SES-109846,2026-08-23 09:31:11+00:00,2026-08-23,Watch Ultra 2,v18.2.0-b2,GS-LEO-19,GS-CA-B,Messages_Satellite,4.87,51.2,1098.0,0.5263,Degraded,-1,1
SES-163300,2026-08-08 02:53:57+00:00,2026-08-08,Watch Ultra 2,v18.2.1,GS-LEO-10,GS-CA-B,Messages_Satellite,10.64,68.4,995.0,0.7233,Degraded,-1,1
SES-115216,2026-08-07 19:37:29+00:00,2026-08-07,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-CA-B,Messages_Satellite,5.41,50.6,1061.0,0.7958,Degraded,-1,1
SES-146959,2026-08-15 12:52:17+00:00,2026-08-15,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-OR-D,FindMy_Ping,11.08,20.3,3741.0,0.2202,Degraded,-1,1
SES-162580,2026-08-29 09:16:53+00:00,2026-08-29,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-OR-D,FindMy_Ping,17.99,68.1,3791.0,0.217,Degraded,-1,1
SES-168858,2026-08-17 11:09:36+00:00,2026-08-17,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-OR-D,Roadside_Assistance,9.86,60.1,3871.0,0.1464,Degraded,-1,1
SES-151352,2026-08-20 16:19:30+00:00,2026-08-20,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-CA-B,Emergency_SOS,6.41,65.4,3873.0,0.123,Degraded,-1,1
SES-157989,2026-08-22 22:55:36+00:00,2026-08-22,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-FL-C,Emergency_SOS,11.64,68.5,3975.0,0.1333,Degraded,-1,1
SES-189509,2026-08-06 21:28:52+00:00,2026-08-06,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-CA-B,Messages_Satellite,13.57,57.9,3979.0,0.4587,Degraded,-1,1
SES-185353,2026-08-26 12:56:25+00:00,2026-08-26,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-TX-A,Emergency_SOS,6.98,51.0,4034.0,0.0013,Degraded,-1,1
SES-176118,2026-08-16 06:38:45+00:00,2026-08-16,Watch Ultra 2,v18.2.1,GS-LEO-19,GS-CA-B,Messages_Satellite,8.22,75.3,935.0,0.6062,Degraded,-1,1
SES-193062,2026-08-28 04:14:59+00:00,2026-08-28,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-OR-D,Messages_Satellite,13.05,64.3,4271.0,0.12,Degraded,-1,1
SES-179153,2026-08-28 15:17:04+00:00,2026-08-28,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-OR-D,Messages_Satellite,3.41,76.0,4280.0,0.0884,Degraded,-1,1
SES-174519,2026-08-14 19:54:52+00:00,2026-08-14,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-FL-C,Messages_Satellite,9.6,66.6,4364.0,0.051,Degraded,-1,1
SES-129308,2026-08-07 23:39:27+00:00,2026-08-07,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-TX-A,FindMy_Ping,7.28,77.8,4461.0,0.065,Degraded,-1,1
SES-115927,2026-08-15 13:21:34+00:00,2026-08-15,Watch Ultra 2,v18.2.0-b2,GS-LEO-10,GS-FL-C,Messages_Satellite,4.14,50.9,4565.0,0.0204,Degraded,-1,1
SES-176706,2026-08-01 19:42:25+00:00,2026-08-01,Watch Ultra 2,v18.1.0,GS-LEO-02,GS-CA-B,Messages_Satellite,17.73,62.1,847.0,0.6532,Degraded,-1,1
SES-122396,2026-08-26 08:25:17+00:00,2026-08-26,Watch Ultra 2,v18.1.0,GS-LEO-19,GS-CA-B,Messages_Satellite,12.04,41.9,857.0,0.7338,Degraded,-1,1
SES-127164,2026-08-02 03:09:10+00:00,2026-08-02,Watch Ultra 2,v18.1.0,GS-LEO-19,GS-CA-B,FindMy_Ping,17.01,50.1,796.0,0.7702,Degraded,-1,1
SES-156059,2026-08-23 20:52:11+00:00,2026-08-23,Watch Ultra 2,v18.2.1,GS-LEO-19,GS-CA-B,Messages_Satellite,13.62,67.0,777.0,0.6832,Degraded,-1,1
SES-188402,2026-08-13 15:24:59+00:00,2026-08-13,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-CA-B,Messages_Satellite,11.47,43.5,885.0,0.6803,Degraded,-1,1
SES-128057,2026-08-07 09:44:20+00:00,2026-08-07,Watch Ultra 2,v18.1.0,GS-LEO-11,GS-CA-B,FindMy_Ping,9.65,15.9,909.0,0.7401,Degraded,-1,1
SES-194591,2026-08-14 02:36:37+00:00,2026-08-14,Watch Ultra 2,v18.2.0-b2,GS-LEO-18,GS-FL-C,Emergency_SOS,3.38,30.9,4616.0,0.0387,Degraded,-1,1
SES-177654,2026-08-15 10:02:51+00:00,2026-08-15,Watch Ultra 2,v18.2.0-b2,GS-LEO-18,GS-FL-C,Messages_Satellite,18.51,26.0,4286.0,0.0439,Degraded,-1,1
SES-165441,2026-08-10 11:24:43+00:00,2026-08-10,Watch Ultra 2,v18.2.0-b2,GS-LEO-18,GS-TX-A,FindMy_Ping,19.41,17.4,3786.0,0.0449,Degraded,-1,1
SES-137795,2026-08-18 20:45:08+00:00,2026-08-18,Watch Ultra 2,v18.2.0-b2,GS-LEO-18,GS-OR-D,Messages_Satellite,7.16,15.5,3678.0,0.0252,Degraded,-1,1
SES-119680,2026-08-05 04:12:32+00:00,2026-08-05,Watch Ultra 2,v18.2.0-b2,GS-LEO-18,GS-FL-C,Messages_Satellite,7.93,84.0,3516.0,0.0358,Degraded,-1,1
SES-161282,2026-08-22 06:07:46+00:00,2026-08-22,Watch Ultra 2,v18.2.0-b2,GS-LEO-18,GS-OR-D,Messages_Satellite,20.47,23.8,2925.0,0.1159,Degraded,-1,1
SES-187305,2026-08-06 05:56:46+00:00,2026-08-06,Watch Ultra 2,v18.2.1,GS-LEO-11,GS-CA-B,Messages_Satellite,7.13,46.9,953.0,0.6314,Degraded,-1,1
SES-184293,2026-08-22 12:47:05+00:00,2026-08-22,Watch Ultra 2,v18.1.0,GS-LEO-04,GS-CA-B,Messages_Satellite,13.54,43.5,829.0,0.6803,Degraded,-1,1
SES-179857,2026-08-22 21:14:55+00:00,2026-08-22,Watch Ultra 2,v18.2.0-b2,GS-LEO-18,GS-CA-B,Messages_Satellite,2.99,55.0,1139.0,0.5809,Degraded,-1,1
SES-101447,2026-08-16 17:56:00+00:00,2026-08-16,Watch Ultra 2,v18.2.1,GS-LEO-18,GS-CA-B,Messages_Satellite,5.93,34.2,1100.0,0.638,Degraded,-1,1
SES-140909,2026-08-27 18:38:08+00:00,2026-08-27,Watch Ultra 2,v18.2.0-b2,GS-LEO-11,GS-CA-B,FindMy_Ping,4.82,41.4,1022.0,0.5789,Degraded,-1,1
SES-114268,2026-08-05 00:48:33+00:00,2026-08-05,Watch Ultra 2,v18.2.1,GS-LEO-11,GS-CA-B,FindMy_Ping,9.78,43.4,1050.0,0.6567,Degraded,-1,1
SES-191264,2026-08-05 23:55:13+00:00,2026-08-05,Watch Ultra 2,v18.2.0-b2,GS-LEO-11,GS-CA-B,FindMy_Ping,6.9,48.2,1055.0,0.6665,Degraded,-1,1
SES-123498,2026-08-21 12:14:19+00:00,2026-08-21,Watch Ultra 2,v18.2.0-b2,GS-LEO-11,GS-OR-D,Messages_Satellite,2.12,18.8,3563.0,0.0188,Degraded,-1,1
SES-164592,2026-08-08 19:23:30+00:00,2026-08-08,Watch Ultra 2,v18.1.0,GS-LEO-18,GS-CA-B,Messages_Satellite,11.2,55.2,951.0,0.7001,Degraded,-1,1
SES-146123,2026-08-21 08:50:03+00:00,2026-08-21,Watch Ultra 2,v18.2.0-b2,GS-LEO-11,GS-TX-A,Emergency_SOS,19.78,21.8,3576.0,0.0588,Degraded,-1,1
SES-182788,2026-08-19 22:22:09+00:00,2026-08-19,Watch Ultra 2,v18.2.0-b2,GS-LEO-11,GS-OR-D,FindMy_Ping,23.02,44.6,3688.0,0.1747,Degraded,-1,1
SES-109977,2026-08-30 22:05:53+00:00,2026-08-30,Watch Ultra 2,v18.2.0-b2,GS-LEO-11,GS-CA-B,Messages_Satellite,19.09,52.0,4086.0,0.0941,Degraded,-1,1
SES-179842,2026-08-16 03:35:50+00:00,2026-08-16,Watch Ultra 2,v18.2.0-b2,GS-LEO-18,GS-CA-B,Messages_Satellite,8.41,44.6,947.0,0.6979,Degraded,-1,1
SES-131711,2026-08-27 03:51:24+00:00,2026-08-27,Watch Ultra 2,v18.2.1,GS-LEO-12,GS-CA-B,Messages_Satellite,24.11,84.2,590.0,0.0216,Optimal,-1,1
SES-100062,2026-08-05 21:40:30+00:00,2026-08-05,Watch Ultra 2,v18.1.0,GS-LEO-18,GS-CA-B,Messages_Satellite,14.61,23.9,940.0,0.7166,Degraded,-1,1
SES-160516,2026-08-25 22:26:21+00:00,2026-08-25,Watch Ultra 2,v18.2.1,GS-LEO-12,GS-CA-B,Roadside_Assistance,17.4,33.3,768.0,0.7538,Degraded,-1,1
SES-121902,2026-08-22 04:35:41+00:00,2026-08-22,Watch Ultra 2,v18.2.1,GS-LEO-12,GS-CA-B,Messages_Satellite,18.07,82.9,803.0,0.6101,Degraded,-1,1
SES-171786,2026-08-11 23:15:48+00:00,2026-08-11,Watch Ultra 2,v18.1.0,GS-LEO-12,GS-CA-B,Messages_Satellite,13.72,38.4,834.0,0.7183,Degraded,-1,1
SES-136263,2026-08-22 16:37:31+00:00,2026-08-22,Watch Ultra 2,v18.2.1,GS-LEO-18,GS-CA-B,Messages_Satellite,17.39,34.2,804.0,0.6137,Degraded,-1,1
SES-108332,2026-08-17 03:48:46+00:00,2026-08-17,Watch Ultra 2,v18.1.0,GS-LEO-18,GS-CA-B,Messages_Satellite,12.98,28.4,795.0,0.683,Degraded,-1,1
SES-197628,2026-08-09 11:06:12+00:00,2026-08-09,Watch Ultra 2,v18.2.1,GS-LEO-18,GS-CA-B,Messages_Satellite,18.93,15.1,704.0,0.5082,Degraded,-1,1
SES-187889,2026-08-26 01:16:39+00:00,2026-08-26,Watch Ultra 2,v18.2.0-b2,GS-LEO-17,GS-FL-C,Messages_Satellite,10.17,76.4,4393.0,0.178,Degraded,-1,1
SES-117293,2026-08-20 17:29:34+00:00,2026-08-20,Watch Ultra 2,v18.2.0-b2,GS-LEO-17,GS-OR-D,Roadside_Assistance,5.87,61.4,4106.0,0.0464,Degraded,-1,1
SES-157260,2026-08-02 15:05:16+00:00,2026-08-02,Watch Ultra 2,v18.2.0-b2,GS-LEO-17,GS-FL-C,Messages_Satellite,18.48,16.2,4105.0,0.0124,Degraded,-1,1
SES-122597,2026-08-28 12:03:16+00:00,2026-08-28,Watch Ultra 2,v18.2.1,GS-LEO-12,GS-CA-B,Messages_Satellite,8.77,77.3,933.0,0.7398,Degraded,-1,1
SES-141109,2026-08-20 04:19:22+00:00,2026-08-20,Watch Ultra 2,v18.2.0-b2,GS-LEO-17,GS-TX-A,Messages_Satellite,14.4,83.3,3752.0,0.0284,Degraded,-1,1
SES-156465,2026-08-03 22:57:58+00:00,2026-08-03,Watch Ultra 2,v18.2.0-b2,GS-LEO-17,GS-FL-C,Messages_Satellite,12.99,82.9,3574.0,0.1131,Degraded,-1,1
SES-128110,2026-08-05 13:04:06+00:00,2026-08-05,Watch Ultra 2,v18.2.0-b2,GS-LEO-17,GS-TX-A,Messages_Satellite,3.04,53.7,3288.0,0.337,Degraded,-1,1
SES-153721,2026-08-07 03:48:53+00:00,2026-08-07,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-CA-B,Messages_Satellite,10.65,17.0,947.0,0.6244,Degraded,-1,1
SES-108710,2026-08-28 00:45:16+00:00,2026-08-28,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-CA-B,Emergency_SOS,7.43,49.8,987.0,0.6375,Degraded,-1,1
SES-101599,2026-08-02 23:47:41+00:00,2026-08-02,Watch Ultra 2,v18.1.0,GS-LEO-17,GS-CA-B,Messages_Satellite,3.84,68.9,1116.0,0.714,Degraded,-1,1
SES-157976,2026-08-05 07:46:38+00:00,2026-08-05,Watch Ultra 2,v18.2.1,GS-LEO-04,GS-CA-B,Messages_Satellite,21.26,18.6,685.0,0.4606,Degraded,-1,1
SES-169529,2026-08-29 18:05:15+00:00,2026-08-29,Watch Ultra 2,v18.1.0,GS-LEO-12,GS-CA-B,FindMy_Ping,10.5,41.7,967.0,0.661,Degraded,-1,1
SES-134098,2026-08-03 08:09:16+00:00,2026-08-03,Watch Ultra 2,v18.2.1,GS-LEO-17,GS-CA-B,FindMy_Ping,8.35,61.6,1002.0,0.6387,Degraded,-1,1
SES-177821,2026-08-15 07:08:58+00:00,2026-08-15,Watch Ultra 2,v18.2.0-b2,GS-LEO-03,GS-OR-D,Messages_Satellite,8.55,51.1,4464.0,0.0248,Degraded,-1,1
SES-113873,2026-08-29 02:13:47+00:00,2026-08-29,Watch Ultra 2,v18.2.0-b2,GS-LEO-03,GS-OR-D,FindMy_Ping,5.17,61.0,4411.0,0.1042,Degraded,-1,1
SES-191602,2026-08-28 11:31:31+00:00,2026-08-28,Watch Ultra 2,v18.2.0-b2,GS-LEO-03,GS-OR-D,FindMy_Ping,9.15,21.3,4340.0,0.0135,Degraded,-1,1
SES-191083,2026-08-16 18:09:53+00:00,2026-08-16,Watch Ultra 2,v18.2.0-b2,GS-LEO-03,GS-OR-D,Roadside_Assistance,16.51,59.6,4085.0,0.0567,Degraded,-1,1
SES-106729,2026-08-07 23:46:02+00:00,2026-08-07,Watch Ultra 2,v18.2.0-b2,GS-LEO-03,GS-OR-D,Roadside_Assistance,17.25,15.7,3654.0,0.018,Degraded,-1,1
SES-168940,2026-08-24 13:56:58+00:00,2026-08-24,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-CA-B,Roadside_Assistance,13.44,73.2,2431.0,0.6784,Degraded,-1,1
SES-107359,2026-08-02 23:37:19+00:00,2026-08-02,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-OR-D,Messages_Satellite,20.46,72.3,2842.0,0.1003,Degraded,-1,1
SES-197272,2026-08-26 11:29:59+00:00,2026-08-26,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-OR-D,Roadside_Assistance,2.54,77.5,2954.0,0.0259,Degraded,-1,1
SES-134839,2026-08-14 06:07:19+00:00,2026-08-14,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-CA-B,Messages_Satellite,15.65,66.0,3159.0,0.5675,Degraded,-1,1
SES-110186,2026-08-14 23:56:26+00:00,2026-08-14,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-TX-A,Messages_Satellite,20.63,58.7,3619.0,0.0681,Degraded,-1,1
SES-122352,2026-08-15 14:50:05+00:00,2026-08-15,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-OR-D,Messages_Satellite,13.62,82.9,3806.0,0.022,Degraded,-1,1
SES-131464,2026-08-04 05:31:39+00:00,2026-08-04,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-CA-B,Messages_Satellite,11.39,70.8,3822.0,0.1454,Degraded,-1,1
SES-145315,2026-08-09 04:37:34+00:00,2026-08-09,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-TX-A,Messages_Satellite,8.43,29.3,4061.0,0.163,Degraded,-1,1
SES-174916,2026-08-26 07:05:36+00:00,2026-08-26,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-TX-A,Messages_Satellite,16.73,76.3,4092.0,0.0694,Degraded,-1,1
SES-160957,2026-08-28 18:49:46+00:00,2026-08-28,Watch Ultra 2,v18.2.0-b2,GS-LEO-12,GS-CA-B,Roadside_Assistance,6.89,56.8,4472.0,0.024,Degraded,-1,1
SES-147736,2026-08-08 15:31:24+00:00,2026-08-08,Watch Ultra 2,v18.2.0-b2,GS-LEO-13,GS-FL-C,Roadside_Assistance,24.14,84.2,551.0,0.0183,Optimal,-1,1
SES-111851,2026-08-11 05:00:45+00:00,2026-08-11,Watch Ultra 2,v18.2.0-b2,GS-LEO-03,GS-FL-C,Emergency_SOS,21.52,76.4,2691.0,0.0447,Degraded,-1,1
SES-192371,2026-08-26 05:11:17+00:00,2026-08-26,Watch Ultra 2,v18.1.0,GS-LEO-17,GS-CA-B,Messages_Satellite,12.62,43.8,901.0,0.8623,Degraded,-1,1
SES-174917,2026-08-23 21:18:41+00:00,2026-08-23,Watch Ultra 2,v18.2.1,GS-LEO-13,GS-CA-B,Emergency_SOS,17.47,22.2,760.0,0.7807,Degraded,-1,1
SES-162671,2026-08-30 11:39:59+00:00,2026-08-30,Watch Ultra 2,v18.2.1,GS-LEO-03,GS-CA-B,Emergency_SOS,3.07,37.5,1166.0,0.5788,Degraded,-1,1
SES-170883,2026-08-25 23:09:51+00:00,2026-08-25,Watch Ultra 2,v18.1.0,GS-LEO-02,GS-CA-B,Messages_Satellite,9.87,73.5,1072.0,0.7448,Degraded,-1,1
SES-157962,2026-08-26 15:55:10+00:00,2026-08-26,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-CA-B,Messages_Satellite,12.14,79.5,2426.0,0.7146,Degraded,-1,1
SES-185658,2026-08-07 06:20:17+00:00,2026-08-07,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-TX-A,Messages_Satellite,21.4,58.7,2727.0,0.0721,Degraded,-1,1
SES-141275,2026-08-02 12:26:52+00:00,2026-08-02,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-CA-B,Roadside_Assistance,14.26,77.4,3168.0,0.7761,Degraded,-1,1
SES-172926,2026-08-07 00:53:22+00:00,2026-08-07,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-TX-A,Emergency_SOS,23.92,56.8,3444.0,0.127,Degraded,-1,1
SES-115807,2026-08-26 03:46:35+00:00,2026-08-26,Watch Ultra 2,v18.2.1,GS-LEO-03,GS-CA-B,Messages_Satellite,8.0,32.9,1027.0,0.6189,Degraded,-1,1
SES-115834,2026-08-01 16:33:25+00:00,2026-08-01,Watch Ultra 2,v18.2.0-b2,GS-LEO-17,GS-OR-D,Roadside_Assistance,21.83,83.8,536.0,0.0041,Optimal,-1,1
SES-153144,2026-08-21 07:53:52+00:00,2026-08-21,Watch Ultra 2,v18.2.0-b2,GS-LEO-16,GS-TX-A,Messages_Satellite,5.68,28.9,4324.0,0.0282,Degraded,-1,1
SES-195610,2026-08-29 20:26:21+00:00,2026-08-29,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-CA-B,Messages_Satellite,14.54,82.0,3587.0,0.1203,Degraded,-1,1
SES-125376,2026-08-12 00:34:14+00:00,2026-08-12,Watch Ultra 2,v18.2.0-b2,GS-LEO-16,GS-TX-A,Messages_Satellite,15.34,47.1,4225.0,0.1229,Degraded,-1,1
SES-112171,2026-08-21 21:58:29+00:00,2026-08-21,Watch Ultra 2,v18.2.0-b2,GS-LEO-16,GS-OR-D,Messages_Satellite,13.64,81.6,4110.0,0.0103,Degraded,-1,1
SES-177334,2026-08-28 11:26:27+00:00,2026-08-28,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-OR-D,Messages_Satellite,20.22,16.6,3674.0,0.0714,Degraded,-1,1
SES-109475,2026-08-07 21:54:37+00:00,2026-08-07,Watch Ultra 2,v18.2.0-b2,GS-LEO-16,GS-TX-A,Emergency_SOS,20.46,59.8,3975.0,0.0784,Degraded,-1,1
SES-107123,2026-08-09 00:14:45+00:00,2026-08-09,Watch Ultra 2,v18.2.0-b2,GS-LEO-16,GS-CA-B,Messages_Satellite,8.56,79.5,3846.0,0.0287,Degraded,-1,1
SES-181540,2026-08-18 10:15:41+00:00,2026-08-18,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-OR-D,Roadside_Assistance,15.94,54.9,3838.0,0.2039,Degraded,-1,1
SES-176528,2026-08-03 16:52:10+00:00,2026-08-03,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-FL-C,Messages_Satellite,8.24,58.3,3878.0,0.0028,Degraded,-1,1
SES-163917,2026-08-02 11:25:50+00:00,2026-08-02,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-TX-A,Roadside_Assistance,8.65,82.5,3889.0,0.0016,Degraded,-1,1
SES-125257,2026-08-22 11:31:52+00:00,2026-08-22,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-FL-C,FindMy_Ping,9.31,70.8,3892.0,0.1736,Degraded,-1,1
SES-154821,2026-08-18 23:23:47+00:00,2026-08-18,Watch Ultra 2,v18.2.0-b2,GS-LEO-16,GS-FL-C,Roadside_Assistance,21.32,84.1,3141.0,0.0249,Degraded,-1,1
SES-140496,2026-08-01 19:18:30+00:00,2026-08-01,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-OR-D,Roadside_Assistance,10.21,79.3,3942.0,0.1031,Degraded,-1,1
SES-103131,2026-08-27 07:31:34+00:00,2026-08-27,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-TX-A,Messages_Satellite,15.0,42.9,3985.0,0.2604,Degraded,-1,1
SES-173978,2026-08-10 07:34:54+00:00,2026-08-10,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-OR-D,Messages_Satellite,18.94,30.2,4040.0,0.0048,Degraded,-1,1
SES-178491,2026-08-21 10:26:49+00:00,2026-08-21,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-CA-B,Messages_Satellite,9.77,20.6,4075.0,0.3782,Degraded,-1,1
SES-166906,2026-08-06 15:18:26+00:00,2026-08-06,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-CA-B,Roadside_Assistance,15.57,23.4,4124.0,0.1428,Degraded,-1,1
SES-188211,2026-08-07 08:51:17+00:00,2026-08-07,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-CA-B,Messages_Satellite,9.01,58.3,4227.0,0.502,Degraded,-1,1
SES-195319,2026-08-07 18:45:42+00:00,2026-08-07,Watch Ultra 2,v18.2.1,GS-LEO-16,GS-CA-B,Messages_Satellite,5.47,66.6,1121.0,0.5768,Degraded,-1,1
SES-157654,2026-08-02 11:53:55+00:00,2026-08-02,Watch Ultra 2,v18.2.1,GS-LEO-13,GS-CA-B,Messages_Satellite,10.49,30.7,935.0,0.6921,Degraded,-1,1
SES-193387,2026-08-29 00:53:09+00:00,2026-08-29,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-OR-D,Messages_Satellite,6.58,56.4,4524.0,0.0404,Degraded,-1,1
SES-195389,2026-08-11 12:34:01+00:00,2026-08-11,Watch Ultra 2,v18.2.1,GS-LEO-03,GS-CA-B,Messages_Satellite,21.52,19.2,623.0,0.5488,Degraded,-1,1
SES-193431,2026-08-21 08:03:50+00:00,2026-08-21,Watch Ultra 2,v18.2.0-b2,GS-LEO-16,GS-CA-B,Messages_Satellite,6.68,70.0,1031.0,0.7621,Degraded,-1,1
SES-111332,2026-08-21 05:15:06+00:00,2026-08-21,Watch Ultra 2,v18.1.0,GS-LEO-03,GS-CA-B,Emergency_SOS,18.44,80.5,668.0,0.5582,Degraded,-1,1
SES-111542,2026-08-28 16:15:14+00:00,2026-08-28,Watch Ultra 2,v18.2.0-b2,GS-LEO-13,GS-FL-C,Roadside_Assistance,17.96,16.1,2260.0,0.1801,Acceptable,-1,1
SES-151934,2026-08-17 18:51:32+00:00,2026-08-17,Watch Ultra 2,v18.2.0-b2,GS-LEO-13,GS-TX-A,FindMy_Ping,7.43,76.1,3628.0,0.0067,Degraded,-1,1
SES-129865,2026-08-03 21:55:18+00:00,2026-08-03,Watch Ultra 2,v18.2.0-b2,GS-LEO-13,GS-CA-B,FindMy_Ping,14.01,78.0,3881.0,0.0268,Degraded,-1,1
SES-199555,2026-08-22 00:52:07+00:00,2026-08-22,Watch Ultra 2,v18.2.0-b2,GS-LEO-13,GS-FL-C,Messages_Satellite,18.33,66.3,4055.0,0.0545,Degraded,-1,1
SES-115975,2026-08-21 00:09:07+00:00,2026-08-21,Watch Ultra 2,v18.2.0-b2,GS-LEO-13,GS-OR-D,Messages_Satellite,16.81,51.5,4085.0,0.089,Degraded,-1,1
SES-131516,2026-08-30 04:07:33+00:00,2026-08-30,Watch Ultra 2,v18.2.0-b2,GS-LEO-13,GS-TX-A,Emergency_SOS,1.13,84.5,4113.0,0.0406,Degraded,-1,1
SES-106908,2026-08-09 17:37:05+00:00,2026-08-09,Watch Ultra 2,v18.2.0-b2,GS-LEO-13,GS-TX-A,Messages_Satellite,10.43,37.2,4178.0,0.1853,Degraded,-1,1
