session_id,timestamp,device_model,firmware_version,satellite_id,ground_station_id,service_type,snr_db,elevation_degrees,handshake_latency_ms,packet_drop_rate
SES-100171,2026-08-05 03:47:36,iPhone 15 Pro,v18.2.1,GS-LEO-16,GS-OR-D,Messages_Satellite,13.81,46.4,855.0,0.1076
SES-100172,2026-08-24 14:13:11,iPhone 17 Pro,v18.1.0,GS-LEO-11,GS-OR-D,FindMy_Ping,11.43,15.5,917.0,0.0039
SES-100173,2026-08-04 08:38:18,iPhone 16 Pro,v18.2.1,GS-LEO-02,GS-OR-D,Messages_Satellite,9.02,37.4,973.0,0.0964
SES-100174,2026-08-26 20:38:51,iPhone 17 Pro,v18.1.0,GS-LEO-21,GS-OR-D,Messages_Satellite,16.88,24.4,758.0,0.0444
SES-100175,2026-08-07 02:31:17,iPhone 15 Pro,v18.1.0,GS-LEO-09,GS-CA-B,Emergency_SOS,13.56,17.4,912.0,0.0709
SES-100176,2026-08-07 05:35:12,iPhone 17 Pro,v18.2.0-b2,GS-LEO-16,GS-CA-B,Emergency_SOS,12.31,68.5,988.0,0.0427
SES-100177,2026-08-24 01:44:38,iPhone 16 Pro,v18.1.0,GS-LEO-10,GS-TX-A,Messages_Satellite,15.52,31.6,786.0,0.0958
SES-100178,2026-08-27 16:34:03,Watch Ultra 3,v18.1.0,GS-LEO-08,GS-CA-B,Messages_Satellite,18.08,65.5,818.0,0.0239
SES-100179,2026-08-09 00:23:12,iPhone 15 Pro,v18.2.1,GS-LEO-07,GS-FL-C,Roadside_Assistance,11.97,80.3,973.0,0.0458
SES-100180,2026-08-13 20:48:48,iPhone 16 Pro,v18.1.0,GS-LEO-20,GS-TX-A,Messages_Satellite,8.68,46.2,938.0,0.0197
SES-100181,2026-08-26 14:47:04,iPhone 15 Pro,v18.2.1,GS-LEO-14,GS-CA-B,Roadside_Assistance,9.93,35.7,980.0,0.0508
SES-100182,2026-08-30 10:43:59,Watch Ultra 3,v18.2.1,GS-LEO-16,GS-OR-D,Messages_Satellite,21.85,33.0,648.0,0.1156
SES-100183,2026-08-21 12:59:29,Watch Ultra 2,v18.2.0-b2,GS-LEO-23,GS-OR-D,FindMy_Ping,9.82,59.0,3334.0,0.1278
SES-100184,2026-08-11 06:45:46,iPhone 16 Pro,v18.2.1,GS-LEO-09,GS-FL-C,Roadside_Assistance,17.41,32.1,712.0,0.0679
SES-100185,2026-08-27 04:19:31,iPhone 17 Pro,v18.2.1,GS-LEO-03,GS-TX-A,Messages_Satellite,13.22,39.6,858.0,0.0698
SES-100186,2026-08-10 18:21:28,Watch Ultra 2,v18.2.0-b2,GS-LEO-07,GS-FL-C,FindMy_Ping,15.06,26.9,794.0,0.076
SES-100187,2026-08-16 03:10:32,iPhone 17 Pro,v18.2.1,GS-LEO-07,GS-CA-B,Messages_Satellite,8.22,77.8,1059.0,0.1154
SES-100188,2026-08-20 08:51:34,iPhone 17 Pro,v18.2.1,GS-LEO-09,GS-OR-D,Messages_Satellite,4.3,46.4,1058.0,0.0843
SES-100189,2026-08-19 03:03:59,iPhone 16 Pro,v18.2.1,GS-LEO-09,GS-TX-A,FindMy_Ping,15.39,77.7,834.0,0.1
SES-100190,2026-08-22 06:25:24,iPhone 15 Pro,v18.2.1,GS-LEO-17,GS-CA-B,Messages_Satellite,19.09,61.7,642.0,0.1223
SES-100191,2026-08-26 03:01:10,Watch Ultra 2,v18.2.1,GS-LEO-05,GS-OR-D,Roadside_Assistance,11.56,43.4,949.0,0.0509
SES-100192,2026-08-22 22:01:10,Watch Ultra 3,v18.2.1,GS-LEO-01,GS-OR-D,Messages_Satellite,3.34,79.8,1117.0,0.0412
SES-100193,2026-08-06 20:58:48,iPhone 17 Pro,v18.2.0-b2,GS-LEO-21,GS-OR-D,Messages_Satellite,8.93,74.4,978.0,0.0981
SES-100194,2026-08-13 00:49:51,iPhone 16 Pro,v18.2.0-b2,GS-LEO-05,GS-CA-B,Messages_Satellite,13.06,84.2,830.0,0.1165
SES-100195,2026-08-11 21:47:28,iPhone 16 Pro,v18.2.1,GS-LEO-24,GS-FL-C,Messages_Satellite,12.31,82.4,786.0,0.0278
SES-100196,2026-08-04 02:35:44,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-OR-D,Emergency_SOS,15.43,36.6,783.0,0.0853
SES-100197,2026-08-17 09:53:53,Watch Ultra 2,v18.1.0,GS-LEO-24,GS-TX-A,Emergency_SOS,9.26,34.2,959.0,0.0655
SES-100198,2026-08-02 00:30:24,Watch Ultra 2,v18.2.1,GS-LEO-06,GS-TX-A,Messages_Satellite,2.92,51.8,1126.0,0.1205
SES-100199,2026-08-29 13:25:45,iPhone 17 Pro,v18.2.1,GS-LEO-23,GS-CA-B,Roadside_Assistance,12.58,28.4,923.0,0.0234
SES-100200,2026-08-27 21:21:55,iPhone 17 Pro,v18.1.0,GS-LEO-01,GS-CA-B,Messages_Satellite,2.9,52.9,1114.0,0.0341
SES-100201,2026-08-12 04:06:11,iPhone 15 Pro,v18.2.1,GS-LEO-04,GS-FL-C,Roadside_Assistance,16.84,71.8,689.0,0.1157
SES-100202,2026-08-29 13:34:56,iPhone 15 Pro,v18.2.1,GS-LEO-06,GS-FL-C,Messages_Satellite,15.56,84.1,793.0,0.0171
SES-100203,2026-08-11 16:34:18,Watch Ultra 2,v18.2.1,GS-LEO-07,GS-TX-A,Messages_Satellite,7.7,34.9,1036.0,0.062
SES-100204,2026-08-01 08:22:40,iPhone 17 Pro,v18.1.0,GS-LEO-22,GS-OR-D,Messages_Satellite,11.45,57.2,970.0,0.0485
SES-100205,2026-08-04 10:42:46,iPhone 15 Pro,v18.2.1,GS-LEO-07,GS-OR-D,Messages_Satellite,15.62,16.4,801.0,0.0599
SES-100206,2026-08-31 15:17:17,iPhone 15 Pro,v18.1.0,GS-LEO-19,GS-TX-A,Messages_Satellite,9.6,40.3,892.0,0.0467
SES-100207,2026-08-03 20:35:34,iPhone 17 Pro,v18.1.0,GS-LEO-05,GS-OR-D,Messages_Satellite,16.57,52.8,795.0,0.2593
SES-100208,2026-08-12 02:44:11,iPhone 15 Pro,v18.1.0,GS-LEO-23,GS-TX-A,Messages_Satellite,12.71,35.5,868.0,0.1339
SES-100209,2026-08-04 06:31:37,iPhone 15 Pro,v18.2.0-b2,GS-LEO-15,GS-TX-A,Roadside_Assistance,19.93,84.3,667.0,0.0775
SES-100210,2026-08-02 12:35:55,iPhone 17 Pro,v18.2.1,GS-LEO-22,GS-TX-A,Messages_Satellite,10.32,58.7,904.0,0.0915
SES-100211,2026-08-17 00:58:37,iPhone 17 Pro,v18.1.0,GS-LEO-12,GS-OR-D,Messages_Satellite,16.68,81.5,761.0,0.0889
SES-100212,2026-08-04 10:33:17,iPhone 17 Pro,v18.2.0-b2,GS-LEO-15,GS-CA-B,Messages_Satellite,11.11,41.0,3833.0,0.0464
SES-100213,2026-08-25 23:02:07,iPhone 16 Pro,v18.1.0,GS-LEO-15,GS-FL-C,Messages_Satellite,13.98,41.9,834.0,0.0927
SES-100214,2026-08-12 13:17:43,iPhone 17 Pro,v18.1.0,GS-LEO-16,GS-CA-B,FindMy_Ping,6.87,45.7,964.0,0.0726
SES-100215,2026-08-14 12:26:58,iPhone 16 Pro,v18.2.1,GS-LEO-19,GS-OR-D,Messages_Satellite,21.22,84.8,770.0,0.0625
SES-100216,2026-08-24 13:32:55,iPhone 16 Pro,v18.2.1,GS-LEO-08,GS-FL-C,Emergency_SOS,7.28,35.7,1184.0,0.0455
SES-100217,2026-08-11 09:36:14,iPhone 17 Pro,v18.2.1,GS-LEO-13,GS-FL-C,Emergency_SOS,13.83,64.2,833.0,0.0928
SES-100218,2026-08-27 04:15:11,iPhone 17 Pro,v18.1.0,GS-LEO-15,GS-TX-A,Messages_Satellite,16.88,78.6,793.0,0.0393
SES-100219,2026-08-07 10:09:16,Watch Ultra 2,v18.1.0,GS-LEO-19,GS-FL-C,Roadside_Assistance,14.88,22.6,903.0,0.0399
SES-100220,2026-08-28 17:18:48,iPhone 17 Pro,v18.2.1,GS-LEO-18,GS-FL-C,Messages_Satellite,17.44,81.7,807.0,0.0667
SES-100221,2026-08-28 23:20:06,iPhone 17 Pro,v18.2.1,GS-LEO-19,GS-FL-C,Emergency_SOS,16.74,44.5,868.0,0.0593
SES-100222,2026-08-23 22:42:05,iPhone 15 Pro,v18.1.0,GS-LEO-05,GS-OR-D,Emergency_SOS,16.1,59.5,725.0,0.1059
SES-100223,2026-08-12 19:06:44,iPhone 16 Pro,v18.2.0-b2,GS-LEO-22,GS-TX-A,FindMy_Ping,19.23,42.5,793.0,0.1053
SES-100224,2026-08-23 23:03:12,iPhone 16 Pro,v18.2.0-b2,GS-LEO-19,GS-OR-D,Messages_Satellite,16.64,31.0,3814.0,0.0463
SES-100225,2026-08-20 18:15:33,iPhone 16 Pro,v18.2.1,GS-LEO-15,GS-OR-D,Roadside_Assistance,13.96,58.1,867.0,0.0709
SES-100226,2026-08-10 05:50:37,Watch Ultra 3,v18.2.0-b2,GS-LEO-03,GS-CA-B,FindMy_Ping,11.71,60.6,792.0,0.0277
SES-100227,2026-08-05 13:53:51,iPhone 16 Pro,v18.2.1,GS-LEO-11,GS-TX-A,Messages_Satellite,10.63,70.0,911.0,0.132
SES-100228,2026-08-05 16:55:57,Watch Ultra 2,v18.1.0,GS-LEO-04,GS-OR-D,Messages_Satellite,14.36,67.7,805.0,0.0036
SES-100229,2026-08-21 22:12:39,iPhone 17 Pro,v18.2.1,GS-LEO-03,GS-FL-C,Emergency_SOS,10.52,34.8,958.0,0.1058
SES-100230,2026-08-18 04:47:11,iPhone 17 Pro,v18.1.0,GS-LEO-22,GS-FL-C,Roadside_Assistance,17.99,33.6,793.0,0.0967
SES-100231,2026-08-21 13:30:17,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-FL-C,Messages_Satellite,14.01,54.3,853.0,0.1213
SES-100232,2026-08-20 22:58:07,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,FindMy_Ping,11.57,60.3,886.0,0.3899
SES-100233,2026-08-23 16:07:23,iPhone 16 Pro,v18.1.0,GS-LEO-01,GS-TX-A,Emergency_SOS,19.1,32.6,709.0,0.0466
SES-100234,2026-08-03 15:06:50,iPhone 15 Pro,v18.2.1,GS-LEO-03,GS-OR-D,Messages_Satellite,13.15,73.9,774.0,0.1885
SES-100235,2026-08-05 18:39:54,iPhone 17 Pro,v18.1.0,GS-LEO-24,GS-CA-B,Emergency_SOS,10.68,77.9,915.0,0.1913
SES-100236,2026-08-03 22:37:07,iPhone 16 Pro,v18.2.1,GS-LEO-08,GS-OR-D,Messages_Satellite,15.46,64.6,819.0,0.0284
SES-100237,2026-08-20 13:05:16,iPhone 15 Pro,v18.2.1,GS-LEO-21,GS-CA-B,Roadside_Assistance,14.42,58.1,826.0,0.0359
SES-100238,2026-08-17 11:18:58,iPhone 17 Pro,v18.2.1,GS-LEO-20,GS-TX-A,FindMy_Ping,15.88,76.4,635.0,0.1097
SES-100239,2026-08-06 07:18:27,iPhone 15 Pro,v18.2.1,GS-LEO-19,GS-CA-B,Messages_Satellite,9.2,83.3,997.0,0.0366
SES-100240,2026-08-13 01:42:20,Watch Ultra 3,v18.2.1,GS-LEO-08,GS-TX-A,Messages_Satellite,12.34,29.3,926.0,0.1548
SES-100241,2026-08-10 07:13:07,Watch Ultra 3,v18.2.0-b2,GS-LEO-13,GS-FL-C,FindMy_Ping,15.99,62.2,878.0,0.0374
SES-100242,2026-08-10 05:36:33,Watch Ultra 3,v18.2.1,GS-LEO-13,GS-FL-C,FindMy_Ping,12.37,82.1,929.0,0.0339
SES-100243,2026-08-27 00:49:05,iPhone 16 Pro,v18.1.0,GS-LEO-10,GS-OR-D,Messages_Satellite,,33.6,844.0,0.0877
SES-100244,2026-08-22 18:40:21,iPhone 15 Pro,v18.2.1,GS-LEO-18,GS-TX-A,Roadside_Assistance,13.43,61.3,809.0,0.1535
SES-100245,2026-08-07 19:19:27,Watch Ultra 3,v18.1.0,GS-LEO-14,GS-FL-C,Messages_Satellite,16.92,44.1,863.0,0.1002
SES-100246,2026-08-21 11:31:39,iPhone 16 Pro,v18.2.1,GS-LEO-14,GS-FL-C,Messages_Satellite,5.69,43.7,1017.0,0.0144
SES-100247,2026-08-09 21:46:44,Watch Ultra 3,v18.2.1,GS-LEO-15,GS-CA-B,Messages_Satellite,10.78,56.9,911.0,0.0368
SES-100248,2026-08-14 12:31:43,Watch Ultra 3,v18.1.0,GS-LEO-11,GS-FL-C,Messages_Satellite,20.52,36.0,617.0,0.0188
SES-100249,2026-08-23 11:00:02,Watch Ultra 2,v18.2.1,GS-LEO-14,GS-OR-D,Emergency_SOS,11.35,37.2,875.0,0.1921
SES-100250,2026-08-13 03:02:44,iPhone 16 Pro,v18.2.1,GS-LEO-13,GS-FL-C,FindMy_Ping,16.88,70.2,760.0,0.0448
SES-100251,2026-08-04 15:49:47,iPhone 16 Pro,v18.2.0-b2,GS-LEO-02,GS-TX-A,Messages_Satellite,15.34,34.4,2488.0,0.2758
SES-100252,2026-08-22 12:17:05,Watch Ultra 2,v18.1.0,GS-LEO-19,GS-CA-B,Messages_Satellite,17.34,32.0,827.0,0.0778
SES-100253,2026-08-27 17:10:31,iPhone 16 Pro,v18.1.0,GS-LEO-17,GS-CA-B,Emergency_SOS,15.3,64.8,762.0,0.0666
SES-100254,2026-08-05 18:04:18,iPhone 15 Pro,v18.2.1,GS-LEO-08,GS-CA-B,Messages_Satellite,11.99,64.0,903.0,0.3615
SES-100255,2026-08-03 10:56:22,iPhone 17 Pro,v18.2.0-b2,GS-LEO-15,GS-OR-D,FindMy_Ping,10.88,41.7,887.0,0.0708
SES-100256,2026-08-27 05:49:50,Watch Ultra 3,v18.1.0,GS-LEO-02,GS-TX-A,Roadside_Assistance,7.61,26.8,971.0,0.0148
SES-100257,2026-08-01 17:11:38,iPhone 17 Pro,v18.2.0-b2,GS-LEO-22,GS-CA-B,Messages_Satellite,14.73,32.6,3376.0,0.0191
SES-100258,2026-08-05 12:39:32,iPhone 17 Pro,v18.2.1,GS-LEO-23,GS-CA-B,Messages_Satellite,10.73,15.0,925.0,0.1203
SES-100259,2026-08-12 11:24:07,iPhone 15 Pro,v18.2.1,GS-LEO-21,GS-OR-D,Messages_Satellite,13.95,43.6,850.0,0.0068
SES-100260,2026-08-09 01:45:59,iPhone 17 Pro,v18.2.1,GS-LEO-05,GS-FL-C,Emergency_SOS,4.5,35.1,1100.0,0.0859
SES-100261,2026-08-20 17:30:24,Watch Ultra 3,v18.2.1,GS-LEO-18,GS-OR-D,Roadside_Assistance,12.95,49.6,789.0,0.1903
SES-100262,2026-08-24 13:48:46,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-FL-C,Roadside_Assistance,15.84,52.2,887.0,0.032
SES-100263,2026-08-24 08:49:23,iPhone 17 Pro,v18.1.0,GS-LEO-16,GS-FL-C,Roadside_Assistance,8.66,40.6,1115.0,0.211
SES-100264,2026-08-11 09:02:01,Watch Ultra 2,v18.1.0,GS-LEO-09,GS-CA-B,Emergency_SOS,9.02,43.2,983.0,0.0485
SES-100265,2026-08-20 11:14:44,iPhone 17 Pro,v18.2.0-b2,GS-LEO-13,GS-OR-D,Messages_Satellite,17.38,43.7,2785.0,0.0877
SES-100266,2026-08-03 20:18:54,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,Roadside_Assistance,17.87,54.9,747.0,0.083
SES-100267,2026-08-08 23:48:58,iPhone 17 Pro,v18.1.0,GS-LEO-07,GS-OR-D,Roadside_Assistance,11.94,19.8,821.0,0.031
SES-100268,2026-08-19 09:32:08,iPhone 16 Pro,v18.2.1,GS-LEO-06,GS-CA-B,Roadside_Assistance,11.2,82.0,967.0,0.0177
SES-100269,2026-08-01 02:30:40,iPhone 16 Pro,v18.2.1,GS-LEO-12,GS-OR-D,Emergency_SOS,11.05,19.8,919.0,0.0778
SES-100270,2026-08-19 22:52:27,Watch Ultra 2,v18.1.0,GS-LEO-22,GS-CA-B,Messages_Satellite,17.98,28.1,728.0,0.144
SES-100271,2026-08-13 20:59:02,Watch Ultra 2,v18.2.0-b2,GS-LEO-18,GS-CA-B,Messages_Satellite,13.36,66.8,2790.0,0.0123
SES-100272,2026-08-23 02:07:23,Watch Ultra 2,v18.1.0,GS-LEO-14,GS-CA-B,Messages_Satellite,15.28,80.7,764.0,0.052
SES-100273,2026-08-14 20:20:21,Watch Ultra 3,v18.1.0,GS-LEO-15,GS-OR-D,Emergency_SOS,16.04,41.9,768.0,0.0993
SES-100274,2026-08-21 12:50:21,iPhone 17 Pro,v18.2.0-b2,GS-LEO-14,GS-FL-C,Messages_Satellite,5.76,16.6,1117.0,0.0289
SES-100275,2026-08-27 23:31:01,iPhone 17 Pro,v18.2.0-b2,GS-LEO-23,GS-TX-A,Roadside_Assistance,16.09,15.1,816.0,0.132
SES-100276,2026-08-24 15:00:47,iPhone 17 Pro,v18.2.0-b2,GS-LEO-16,GS-OR-D,Messages_Satellite,15.94,71.6,940.0,0.1338
SES-100277,2026-08-08 12:21:04,iPhone 17 Pro,v18.2.0-b2,GS-LEO-22,GS-FL-C,Messages_Satellite,10.62,83.5,994.0,0.0939
SES-100278,2026-08-10 05:14:49,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-OR-D,FindMy_Ping,22.35,38.2,653.0,0.0535
SES-100279,2026-08-15 09:41:22,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-CA-B,Messages_Satellite,9.15,63.4,963.0,0.0661
SES-100280,2026-08-11 13:38:23,Watch Ultra 2,v18.2.0-b2,GS-LEO-15,GS-FL-C,Messages_Satellite,14.34,44.6,3128.0,0.0133
SES-100281,2026-08-03 20:08:16,iPhone 16 Pro,v18.2.0-b2,GS-LEO-13,GS-CA-B,FindMy_Ping,11.91,65.8,898.0,0.0246
SES-100282,2026-08-29 02:47:38,iPhone 16 Pro,v18.1.0,GS-LEO-09,GS-TX-A,Messages_Satellite,8.37,49.9,968.0,0.0218
SES-100283,2026-08-27 07:42:11,iPhone 15 Pro,v18.2.1,GS-LEO-10,GS-CA-B,FindMy_Ping,5.56,38.1,950.0,0.0328
SES-100284,2026-08-03 23:01:14,iPhone 17 Pro,v18.1.0,GS-LEO-02,GS-FL-C,Messages_Satellite,9.85,80.2,1002.0,0.0894
SES-100285,2026-08-16 05:22:33,iPhone 15 Pro,v18.1.0,GS-LEO-10,GS-TX-A,Emergency_SOS,4.57,21.3,1070.0,0.0303
SES-100286,2026-08-03 18:36:08,iPhone 16 Pro,v18.2.1,GS-LEO-12,GS-OR-D,Messages_Satellite,7.05,81.5,1071.0,0.0109
SES-100287,2026-08-03 10:25:12,iPhone 17 Pro,v18.1.0,GS-LEO-18,GS-TX-A,Messages_Satellite,6.52,83.8,1024.0,0.0571
SES-100288,2026-08-29 08:36:58,iPhone 16 Pro,v18.2.0-b2,GS-LEO-13,GS-TX-A,Roadside_Assistance,6.85,21.4,1048.0,0.0478
SES-100289,2026-08-24 03:29:55,iPhone 17 Pro,v18.2.1,GS-LEO-17,GS-TX-A,Messages_Satellite,11.29,84.2,978.0,0.1583
SES-100290,2026-08-25 09:51:47,iPhone 15 Pro,v18.2.1,GS-LEO-04,GS-OR-D,Roadside_Assistance,17.3,54.7,897.0,0.0507
SES-100291,2026-08-26 18:48:24,iPhone 15 Pro,v18.2.0-b2,GS-LEO-04,GS-FL-C,Messages_Satellite,9.07,44.1,1031.0,0.0364
SES-100292,2026-08-08 15:25:20,Watch Ultra 2,v18.2.0-b2,GS-LEO-07,GS-FL-C,Emergency_SOS,14.93,78.8,3502.0,0.0944
SES-100293,2026-08-03 18:16:10,iPhone 16 Pro,v18.2.0-b2,GS-LEO-03,GS-FL-C,Messages_Satellite,12.12,37.3,928.0,0.0118
SES-100294,2026-08-25 15:39:47,iPhone 15 Pro,v18.1.0,GS-LEO-04,GS-OR-D,Messages_Satellite,15.54,81.3,796.0,0.0319
SES-100295,2026-08-04 21:20:11,iPhone 17 Pro,v18.2.0-b2,GS-LEO-03,GS-TX-A,Roadside_Assistance,12.23,54.4,892.0,0.1188
SES-100296,2026-08-10 00:30:06,iPhone 17 Pro,v18.2.1,GS-LEO-03,GS-TX-A,Messages_Satellite,15.56,84.7,753.0,0.1529
SES-100297,2026-08-04 07:49:59,iPhone 16 Pro,v18.1.0,GS-LEO-11,GS-CA-B,FindMy_Ping,10.75,68.0,916.0,0.559
SES-100298,2026-08-29 21:15:58,iPhone 17 Pro,v18.2.0-b2,GS-LEO-06,GS-CA-B,Messages_Satellite,9.34,78.6,991.0,0.026
SES-100299,2026-08-04 07:10:48,iPhone 15 Pro,v18.2.1,GS-LEO-03,GS-OR-D,Messages_Satellite,13.33,20.1,892.0,0.1283
SES-100300,2026-08-12 10:01:56,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-OR-D,Roadside_Assistance,11.84,31.5,3132.0,0.0651
SES-100301,2026-08-20 14:25:57,iPhone 17 Pro,v18.2.1,GS-LEO-19,GS-FL-C,Messages_Satellite,11.96,23.7,929.0,0.1045
SES-100302,2026-08-06 19:40:40,iPhone 17 Pro,v18.2.1,GS-LEO-20,GS-FL-C,Messages_Satellite,23.29,40.5,594.0,0.126
SES-100303,2026-08-28 15:43:11,iPhone 17 Pro,v18.2.0-b2,GS-LEO-07,GS-FL-C,Messages_Satellite,14.68,16.2,801.0,0.0296
SES-100304,2026-08-12 22:51:42,iPhone 17 Pro,v18.2.1,GS-LEO-16,GS-TX-A,Messages_Satellite,18.47,81.3,784.0,0.0026
SES-100305,2026-08-29 02:29:22,Watch Ultra 3,v18.2.1,GS-LEO-17,GS-TX-A,FindMy_Ping,11.8,65.5,894.0,0.0979
SES-100306,2026-08-29 20:39:54,iPhone 17 Pro,v18.2.1,GS-LEO-23,GS-CA-B,Messages_Satellite,12.6,52.0,895.0,0.0665
SES-100307,2026-08-02 22:18:08,iPhone 16 Pro,v18.2.0-b2,GS-LEO-01,GS-OR-D,Emergency_SOS,13.35,17.8,2896.0,0.0005
SES-100308,2026-08-31 01:37:54,iPhone 17 Pro,v18.2.1,GS-LEO-10,GS-FL-C,Messages_Satellite,13.63,37.3,913.0,0.1195
SES-100309,2026-08-04 23:31:03,iPhone 16 Pro,v18.2.1,GS-LEO-01,GS-FL-C,Emergency_SOS,12.59,33.4,897.0,0.1496
SES-100310,2026-08-21 08:25:56,iPhone 16 Pro,v18.2.0-b2,GS-LEO-10,GS-TX-A,Messages_Satellite,18.17,76.4,712.0,0.0279
SES-100311,2026-08-29 08:01:39,iPhone 15 Pro,v18.2.1,GS-LEO-19,GS-CA-B,Messages_Satellite,11.23,69.9,943.0,0.0199
SES-100312,2026-08-28 10:32:13,iPhone 15 Pro,v18.2.1,GS-LEO-12,GS-FL-C,Messages_Satellite,10.34,83.3,960.0,0.0897
SES-100313,2026-08-26 09:05:09,Watch Ultra 3,v18.2.1,GS-LEO-16,GS-CA-B,FindMy_Ping,14.21,25.6,772.0,0.1171
SES-100314,2026-08-16 08:35:51,Watch Ultra 2,v18.2.1,GS-LEO-19,GS-OR-D,Messages_Satellite,14.62,28.3,920.0,0.0822
SES-100315,2026-08-13 15:48:50,iPhone 17 Pro,v18.2.1,GS-LEO-03,GS-FL-C,Messages_Satellite,16.41,83.6,805.0,0.0835
SES-100316,2026-08-10 21:58:45,iPhone 16 Pro,v18.2.0-b2,GS-LEO-23,GS-FL-C,Messages_Satellite,13.21,79.6,4358.0,0.1475
SES-100317,2026-08-16 06:03:02,iPhone 15 Pro,v18.2.0-b2,GS-LEO-17,GS-FL-C,Roadside_Assistance,11.78,43.9,962.0,0.0496
SES-100318,2026-08-12 14:05:21,iPhone 15 Pro,v18.2.0-b2,GS-LEO-17,GS-FL-C,Messages_Satellite,12.87,63.3,863.0,0.0654
SES-100319,2026-08-13 21:27:48,iPhone 16 Pro,v18.2.1,GS-LEO-09,GS-CA-B,Messages_Satellite,22.41,73.0,612.0,0.0355
SES-100320,2026-08-20 05:07:26,iPhone 17 Pro,v18.2.1,GS-LEO-14,GS-CA-B,Messages_Satellite,8.68,27.3,1016.0,0.1287
SES-100321,2026-08-07 08:29:03,iPhone 17 Pro,v18.2.0-b2,GS-LEO-16,GS-TX-A,Emergency_SOS,14.97,53.2,800.0,0.0689
SES-100322,2026-08-15 13:31:18,iPhone 17 Pro,v18.1.0,GS-LEO-24,GS-OR-D,Roadside_Assistance,13.71,29.6,826.0,0.098
SES-100323,2026-08-23 04:42:18,iPhone 16 Pro,v18.2.1,GS-LEO-16,GS-OR-D,FindMy_Ping,14.87,83.8,843.0,0.0707
SES-100324,2026-08-16 08:22:23,Watch Ultra 3,v18.2.0-b2,GS-LEO-23,GS-FL-C,Roadside_Assistance,12.78,17.6,857.0,0.0816
SES-100325,2026-08-04 12:31:07,iPhone 17 Pro,v18.2.1,GS-LEO-12,GS-TX-A,Messages_Satellite,13.51,30.4,870.0,0.0596
SES-100326,2026-08-01 10:51:11,iPhone 17 Pro,v18.2.0-b2,GS-LEO-05,GS-CA-B,Messages_Satellite,7.66,46.0,1012.0,0.0599
SES-100327,2026-08-23 05:56:28,iPhone 17 Pro,v18.2.1,GS-LEO-23,GS-TX-A,Messages_Satellite,15.29,15.2,926.0,0.0179
SES-100328,2026-08-31 03:42:10,iPhone 16 Pro,v18.1.0,GS-LEO-13,GS-CA-B,Emergency_SOS,9.81,31.4,875.0,0.0957
SES-100329,2026-08-28 07:56:06,iPhone 16 Pro,v18.1.0,GS-LEO-02,GS-FL-C,Roadside_Assistance,5.43,16.4,1123.0,0.0321
SES-100330,2026-08-05 20:29:11,iPhone 16 Pro,v18.1.0,GS-LEO-15,GS-CA-B,FindMy_Ping,11.18,43.3,867.0,0.1617
SES-100331,2026-08-04 13:21:17,iPhone 17 Pro,v18.2.1,GS-LEO-22,GS-CA-B,FindMy_Ping,3.49,54.7,1083.0,0.1418
SES-100332,2026-08-27 02:23:22,iPhone 15 Pro,v18.2.0-b2,GS-LEO-02,GS-TX-A,FindMy_Ping,14.03,29.2,851.0,0.0847
SES-100333,2026-08-11 08:20:33,iPhone 15 Pro,v18.1.0,GS-LEO-13,GS-TX-A,Emergency_SOS,5.38,62.4,1080.0,0.0928
SES-100334,2026-08-25 13:23:54,iPhone 15 Pro,v18.2.0-b2,GS-LEO-24,GS-TX-A,Messages_Satellite,8.9,53.4,1031.0,0.0446
SES-100335,2026-08-13 20:58:51,iPhone 15 Pro,v18.2.1,GS-LEO-06,GS-FL-C,Messages_Satellite,11.15,53.6,972.0,0.1913
SES-100336,2026-08-07 10:19:23,Watch Ultra 2,v18.2.0-b2,GS-LEO-20,GS-FL-C,Messages_Satellite,14.77,76.3,746.0,0.121
SES-100337,2026-08-17 22:37:29,iPhone 17 Pro,v18.1.0,GS-LEO-22,GS-OR-D,Messages_Satellite,11.79,77.3,911.0,0.0972
SES-100338,2026-08-04 08:08:51,iPhone 16 Pro,v18.1.0,GS-LEO-20,GS-OR-D,Emergency_SOS,11.79,84.7,806.0,0.0931
SES-100339,2026-08-12 20:36:43,iPhone 15 Pro,v18.2.1,GS-LEO-22,GS-FL-C,FindMy_Ping,10.07,68.5,962.0,0.0743
SES-100340,2026-08-18 22:31:48,iPhone 16 Pro,v18.2.1,GS-LEO-21,GS-FL-C,Messages_Satellite,11.17,76.9,869.0,0.1064
SES-100341,2026-08-14 20:02:03,iPhone 16 Pro,v18.2.1,GS-LEO-05,GS-OR-D,Messages_Satellite,20.49,56.3,587.0,0.0652
SES-100342,2026-08-08 15:47:18,iPhone 15 Pro,v18.2.1,GS-LEO-10,GS-TX-A,Roadside_Assistance,10.14,83.8,967.0,0.1126
